npi,communityId,from_npi,providername,grouping,classification,specialization,to_npi,organization_name,patient_count,transaction_count,average_day_wait,std_day_wait,specialization_cleaned
1154534923,1374,1154534923,PETER ROBERTSON,Allopathic & Osteopathic Physicians,Internal Medicine,Clinical Cardiac Electrophysiology,1164590386,SAINT THOMAS RUTHERFORD HOSPITAL,804,1223,12.349,33.153,Clinical Cardiac Electrophysiology
1154597458,1359,1154597458,DOUGLAS JOHNSON,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,99,437,0.391,3.471,Hematology & Oncology
1164426979,1353,1164426979,CHACE CARPENTER,Allopathic & Osteopathic Physicians,Internal Medicine,Pulmonary Disease,1215937982,SELECT SPECIALTY HOSPITAL - NASHVILLE LLC,43,347,0.836,5.676,Pulmonary Disease
1164426979,1353,1164426979,CHACE CARPENTER,Allopathic & Osteopathic Physicians,Internal Medicine,Pulmonary Disease,1780778969,SAINT THOMAS WEST HOSPITAL,437,703,2.698,17.247,Pulmonary Disease
1164468906,1359,1164468906,TIFFANY HINES,Allopathic & Osteopathic Physicians,Internal Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,435,894,1.018,7.918,Internal Medicine
1164504544,1374,1164504544,NELSON MANGIONE,Allopathic & Osteopathic Physicians,Internal Medicine,Cardiovascular Disease,1992776405,"HCA HEALTH SERVICES OF TENNESSEE, INC.",901,1452,7.552,28.191,Cardiovascular Disease
1164504544,1374,1164504544,NELSON MANGIONE,Allopathic & Osteopathic Physicians,Internal Medicine,Cardiovascular Disease,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",277,344,49.154,54.478,Cardiovascular Disease
1164693008,1359,1164693008,KHALED ABDEL-KADER,Allopathic & Osteopathic Physicians,Internal Medicine,Nephrology,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,55,102,2.608,11.881,Nephrology
1164832648,1374,1164832648,MARIAN BEKHIT,Allopathic & Osteopathic Physicians,Internal Medicine,,1164590386,SAINT THOMAS RUTHERFORD HOSPITAL,448,844,0.0,0.0,Internal Medicine
1174500896,1336,1174500896,RONNIE JACKSON,Allopathic & Osteopathic Physicians,Internal Medicine,Pulmonary Disease,1669567897,NORTHCREST MEDICAL CENTER,145,188,0.0,0.0,Pulmonary Disease
1174517593,1359,1174517593,MICHAEL NEUSS,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1861479545,MAURY REGIONAL HOSPITAL,57,88,40.42,56.685,Hematology & Oncology
1174517593,1359,1174517593,MICHAEL NEUSS,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1265445506,WILLIAMSON COUNTY HOSPITAL DISTRICT,126,201,41.517,56.949,Hematology & Oncology
1174517593,1359,1174517593,MICHAEL NEUSS,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1669567897,NORTHCREST MEDICAL CENTER,77,172,20.709,33.634,Hematology & Oncology
1174517593,1359,1174517593,MICHAEL NEUSS,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,1518,5462,13.246,21.93,Hematology & Oncology
1174543516,1334,1174543516,KAREN DUFFY,Allopathic & Osteopathic Physicians,General Practice,,1295780476,HTI MEMORIAL HOSPITAL CORPORATION,51,70,41.829,49.873,General Practice
1174556492,1338,1174556492,JIA BI,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1629025648,SAINT THOMAS WEST HOSPITAL,284,543,23.462,44.107,Hematology & Oncology
1174556492,1338,1174556492,JIA BI,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1780778969,SAINT THOMAS WEST HOSPITAL,75,107,38.607,54.125,Hematology & Oncology
1174556492,1338,1174556492,JIA BI,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,73,121,43.992,56.183,Hematology & Oncology
1174564314,1336,1174564314,BRIAN STUART,Allopathic & Osteopathic Physicians,Family Medicine,,1538114434,HENDERSONVILLE HOSPITAL CORPORATION,49,64,35.563,53.898,Family Medicine
1174564314,1336,1174564314,BRIAN STUART,Allopathic & Osteopathic Physicians,Family Medicine,,1982650024,"HCA HEALTH SERVICES OF TENNESSEE, INC.",39,51,23.745,27.295,Family Medicine
1174564314,1336,1174564314,BRIAN STUART,Allopathic & Osteopathic Physicians,Family Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,42,63,35.571,36.896,Family Medicine
1174564314,1336,1174564314,BRIAN STUART,Allopathic & Osteopathic Physicians,Family Medicine,,1447571658,SUMNER REGIONAL MEDICAL CENTER LLC,252,564,18.667,33.255,Family Medicine
1174565543,1353,1174565543,HABIB DOSS,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1295780476,HTI MEMORIAL HOSPITAL CORPORATION,38,63,37.698,51.858,Hematology & Oncology
1174565543,1353,1174565543,HABIB DOSS,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1629025648,SAINT THOMAS WEST HOSPITAL,60,68,45.324,53.798,Hematology & Oncology
1174565543,1353,1174565543,HABIB DOSS,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",113,178,31.208,52.713,Hematology & Oncology
1174565543,1353,1174565543,HABIB DOSS,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1780778969,SAINT THOMAS WEST HOSPITAL,228,507,16.426,35.488,Hematology & Oncology
1174565543,1353,1174565543,HABIB DOSS,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1669567897,NORTHCREST MEDICAL CENTER,97,244,17.754,32.776,Hematology & Oncology
1174565543,1353,1174565543,HABIB DOSS,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1992861314,SETON CORPORATION,69,143,3.273,26.756,Hematology & Oncology
1174565543,1353,1174565543,HABIB DOSS,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,63,91,33.176,38.246,Hematology & Oncology
1174576599,1340,1174576599,JULIA GOMEZ,Allopathic & Osteopathic Physicians,Family Medicine,,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",90,153,19.706,43.352,Family Medicine
1174576599,1340,1174576599,JULIA GOMEZ,Allopathic & Osteopathic Physicians,Family Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,27,69,22.101,36.162,Family Medicine
1174580286,1332,1174580286,TRACY OSBORNE,Allopathic & Osteopathic Physicians,Internal Medicine,,1720032345,"HCA HEALTH SERVICES OF TENNESSEE, INC.",277,512,15.035,40.88,Internal Medicine
1174580286,1332,1174580286,TRACY OSBORNE,Allopathic & Osteopathic Physicians,Internal Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,54,79,45.38,46.73,Internal Medicine
1174669998,1337,1174669998,BERNARD SY,Allopathic & Osteopathic Physicians,Internal Medicine,,1306889597,VANDERBILT UNIVERSITY MEDICAL CENTER,293,464,25.991,46.662,Internal Medicine
1174669998,1337,1174669998,BERNARD SY,Allopathic & Osteopathic Physicians,Internal Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,72,107,35.953,51.448,Internal Medicine
1174669998,1337,1174669998,BERNARD SY,Allopathic & Osteopathic Physicians,Internal Medicine,,1922319037,RIVERVIEW MEDICAL CENTER LLC,119,313,10.812,32.439,Internal Medicine
1174670046,1359,1174670046,APRIL PETTIT,Allopathic & Osteopathic Physicians,Internal Medicine,Infectious Disease,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,47,81,3.222,11.885,Infectious Disease
1174670962,1359,1174670962,BENJAMIN WOMACK,Allopathic & Osteopathic Physicians,Internal Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,400,1233,0.607,5.014,Internal Medicine
1174718480,1374,1174718480,DIANA KOOPER,Allopathic & Osteopathic Physicians,Internal Medicine,,1164590386,SAINT THOMAS RUTHERFORD HOSPITAL,358,671,0.04,1.042,Internal Medicine
1174727655,1359,1174727655,ASHLEY KARPINOS,Allopathic & Osteopathic Physicians,Internal Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,78,138,6.978,20.718,Internal Medicine
1174730386,1359,1174730386,ANGELA HORTON,Allopathic & Osteopathic Physicians,Internal Medicine,,1598738205,VANDERBILT STALLWORTH REHABILITATION HOSPITAL LP,112,135,0.756,3.857,Internal Medicine
1174730386,1359,1174730386,ANGELA HORTON,Allopathic & Osteopathic Physicians,Internal Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,132,201,11.985,27.587,Internal Medicine
1174910491,1337,1174910491,YEHUALASHET HAILEMARIAM,Allopathic & Osteopathic Physicians,Internal Medicine,,1306889597,VANDERBILT UNIVERSITY MEDICAL CENTER,117,246,0.0,0.0,Internal Medicine
1174919617,1337,1174919617,LAUREN COOPER,Allopathic & Osteopathic Physicians,Family Medicine,,1922319037,RIVERVIEW MEDICAL CENTER LLC,81,144,6.424,18.292,Family Medicine
1184048795,1374,1184048795,TARA RALPH,Allopathic & Osteopathic Physicians,Internal Medicine,,1164590386,SAINT THOMAS RUTHERFORD HOSPITAL,88,128,36.516,45.491,Internal Medicine
1184048795,1374,1184048795,TARA RALPH,Allopathic & Osteopathic Physicians,Internal Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,58,96,38.042,45.66,Internal Medicine
1184069429,1353,1184069429,ERIC TOLINE,Allopathic & Osteopathic Physicians,Internal Medicine,,1780778969,SAINT THOMAS WEST HOSPITAL,313,617,0.436,5.932,Internal Medicine
1184069429,1353,1184069429,ERIC TOLINE,Allopathic & Osteopathic Physicians,Internal Medicine,,1164590386,SAINT THOMAS RUTHERFORD HOSPITAL,41,91,11.077,36.366,Internal Medicine
1184603839,1344,1184603839,MICHAEL RICHARDSON,Allopathic & Osteopathic Physicians,Internal Medicine,,1871530832,CENTRAL TENNESSEE HOSPITAL CORPORATION,193,237,49.992,63.341,Internal Medicine
1184611493,1374,1184611493,MICHAEL STEWART,Allopathic & Osteopathic Physicians,Family Medicine,,1629025648,SAINT THOMAS WEST HOSPITAL,37,50,41.94,50.738,Family Medicine
1184611493,1374,1184611493,MICHAEL STEWART,Allopathic & Osteopathic Physicians,Family Medicine,,1164590386,SAINT THOMAS RUTHERFORD HOSPITAL,62,75,39.373,45.802,Family Medicine
1184611493,1374,1184611493,MICHAEL STEWART,Allopathic & Osteopathic Physicians,Family Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,44,79,33.215,34.074,Family Medicine
1184611493,1374,1184611493,MICHAEL STEWART,Allopathic & Osteopathic Physicians,Family Medicine,,1518346469,"SAINT THOMAS RIVER PARK HOSPITAL, LLC",341,553,32.705,39.497,Family Medicine
1184611493,1374,1184611493,MICHAEL STEWART,Allopathic & Osteopathic Physicians,Family Medicine,,1508247016,"SAINT THOMAS RIVER PARK HOSPITAL, LLC",47,56,35.339,40.469,Family Medicine
1184612921,1334,1184612921,DONALD VOLLMER,Allopathic & Osteopathic Physicians,Family Medicine,Geriatric Medicine,1295780476,HTI MEMORIAL HOSPITAL CORPORATION,183,337,19.688,44.252,Geriatric Medicine
1184612921,1334,1184612921,DONALD VOLLMER,Allopathic & Osteopathic Physicians,Family Medicine,Geriatric Medicine,1538114434,HENDERSONVILLE HOSPITAL CORPORATION,59,79,37.57,65.863,Geriatric Medicine
1184612921,1334,1184612921,DONALD VOLLMER,Allopathic & Osteopathic Physicians,Family Medicine,Geriatric Medicine,1629025648,SAINT THOMAS WEST HOSPITAL,46,52,33.673,50.19,Geriatric Medicine
1184612921,1334,1184612921,DONALD VOLLMER,Allopathic & Osteopathic Physicians,Family Medicine,Geriatric Medicine,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",104,131,39.931,65.581,Geriatric Medicine
1184612921,1334,1184612921,DONALD VOLLMER,Allopathic & Osteopathic Physicians,Family Medicine,Geriatric Medicine,1265445506,WILLIAMSON COUNTY HOSPITAL DISTRICT,54,109,17.514,35.556,Geriatric Medicine
1184612921,1334,1184612921,DONALD VOLLMER,Allopathic & Osteopathic Physicians,Family Medicine,Geriatric Medicine,1780778969,SAINT THOMAS WEST HOSPITAL,90,109,47.358,70.846,Geriatric Medicine
1184612921,1334,1184612921,DONALD VOLLMER,Allopathic & Osteopathic Physicians,Family Medicine,Geriatric Medicine,1669567897,NORTHCREST MEDICAL CENTER,37,112,9.071,39.403,Geriatric Medicine
1184612921,1334,1184612921,DONALD VOLLMER,Allopathic & Osteopathic Physicians,Family Medicine,Geriatric Medicine,1164590386,SAINT THOMAS RUTHERFORD HOSPITAL,122,172,15.727,38.794,Geriatric Medicine
1184612921,1334,1184612921,DONALD VOLLMER,Allopathic & Osteopathic Physicians,Family Medicine,Geriatric Medicine,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,119,160,29.206,46.29,Geriatric Medicine
1184612921,1334,1184612921,DONALD VOLLMER,Allopathic & Osteopathic Physicians,Family Medicine,Geriatric Medicine,1447571658,SUMNER REGIONAL MEDICAL CENTER LLC,121,278,19.594,43.229,Geriatric Medicine
1184615809,1338,1184615809,ROSE PAYNE,Allopathic & Osteopathic Physicians,Internal Medicine,,1629025648,SAINT THOMAS WEST HOSPITAL,54,76,22.447,40.798,Internal Medicine
1184619124,1337,1184619124,RICHARD RUTHERFORD,Allopathic & Osteopathic Physicians,Family Medicine,,1417938846,"MACON COUNTY GENERAL HOSPITAL, INC.",44,99,20.758,42.245,Family Medicine
1184619124,1337,1184619124,RICHARD RUTHERFORD,Allopathic & Osteopathic Physicians,Family Medicine,,1023061520,SRHS HOLDINGS LLC,72,80,18.588,33.796,Family Medicine
1184619124,1337,1184619124,RICHARD RUTHERFORD,Allopathic & Osteopathic Physicians,Family Medicine,,1982650024,"HCA HEALTH SERVICES OF TENNESSEE, INC.",60,68,39.721,44.74,Family Medicine
1184619124,1337,1184619124,RICHARD RUTHERFORD,Allopathic & Osteopathic Physicians,Family Medicine,,1629025648,SAINT THOMAS WEST HOSPITAL,71,89,35.157,46.958,Family Medicine
1184619124,1337,1184619124,RICHARD RUTHERFORD,Allopathic & Osteopathic Physicians,Family Medicine,,1306889597,VANDERBILT UNIVERSITY MEDICAL CENTER,87,118,39.059,51.335,Family Medicine
1184619124,1337,1184619124,RICHARD RUTHERFORD,Allopathic & Osteopathic Physicians,Family Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,71,118,34.788,43.177,Family Medicine
1184619124,1337,1184619124,RICHARD RUTHERFORD,Allopathic & Osteopathic Physicians,Family Medicine,,1447571658,SUMNER REGIONAL MEDICAL CENTER LLC,127,148,31.98,52.741,Family Medicine
1184619124,1337,1184619124,RICHARD RUTHERFORD,Allopathic & Osteopathic Physicians,Family Medicine,,1104137215,RIVERVIEW MEDICAL CENTER LLC,89,111,1.342,11.29,Family Medicine
1184619124,1337,1184619124,RICHARD RUTHERFORD,Allopathic & Osteopathic Physicians,Family Medicine,,1922319037,RIVERVIEW MEDICAL CENTER LLC,716,2077,7.316,20.604,Family Medicine
1184619124,1337,1184619124,RICHARD RUTHERFORD,Allopathic & Osteopathic Physicians,Family Medicine,,1467763458,TROUSDALE MEDICAL CENTER LLC,42,70,18.971,36.227,Family Medicine
1184619124,1337,1184619124,RICHARD RUTHERFORD,Allopathic & Osteopathic Physicians,Family Medicine,,1366703225,"RIVERVIEW MEDICAL CENTER, LLC",71,82,12.585,6.242,Family Medicine
1184620460,1340,1184620460,JAMES ANDERSON,Allopathic & Osteopathic Physicians,Family Medicine,,1265487193,"HCA HEALTH SERVICES OF TENNESSEE, INC.",480,1055,6.953,23.387,Family Medicine
1184620460,1340,1184620460,JAMES ANDERSON,Allopathic & Osteopathic Physicians,Family Medicine,,1629025648,SAINT THOMAS WEST HOSPITAL,98,153,33.072,54.261,Family Medicine
1184620460,1340,1184620460,JAMES ANDERSON,Allopathic & Osteopathic Physicians,Family Medicine,,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",206,323,25.347,37.443,Family Medicine
1184620460,1340,1184620460,JAMES ANDERSON,Allopathic & Osteopathic Physicians,Family Medicine,,1871530832,CENTRAL TENNESSEE HOSPITAL CORPORATION,43,63,33.524,52.934,Family Medicine
1184620460,1340,1184620460,JAMES ANDERSON,Allopathic & Osteopathic Physicians,Family Medicine,,1780778969,SAINT THOMAS WEST HOSPITAL,50,59,31.475,54.158,Family Medicine
1184620460,1340,1184620460,JAMES ANDERSON,Allopathic & Osteopathic Physicians,Family Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,82,144,33.014,46.853,Family Medicine
1184650145,1353,1184650145,STEVEN HEGEDUS,Allopathic & Osteopathic Physicians,Internal Medicine,,1780778969,SAINT THOMAS WEST HOSPITAL,311,682,0.296,5.106,Internal Medicine
1184650145,1353,1184650145,STEVEN HEGEDUS,Allopathic & Osteopathic Physicians,Internal Medicine,,1164590386,SAINT THOMAS RUTHERFORD HOSPITAL,34,83,6.205,24.651,Internal Medicine
1184697898,1334,1184697898,KENNETH DOZIER,Allopathic & Osteopathic Physicians,Family Medicine,Geriatric Medicine,1295780476,HTI MEMORIAL HOSPITAL CORPORATION,115,172,37.064,45.788,Geriatric Medicine
1184867939,1349,1184867939,KARTHIK JOTHIANANDAN,Allopathic & Osteopathic Physicians,Internal Medicine,Critical Care Medicine,1861479545,MAURY REGIONAL HOSPITAL,308,592,0.0,0.0,Critical Care Medicine
1184885923,1359,1184885923,MICHAEL NOTO,Allopathic & Osteopathic Physicians,Internal Medicine,,1538114434,HENDERSONVILLE HOSPITAL CORPORATION,57,61,2.18,13.282,Internal Medicine
1184885923,1359,1184885923,MICHAEL NOTO,Allopathic & Osteopathic Physicians,Internal Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,110,133,3.887,6.239,Internal Medicine
1184914129,1338,1184914129,KATHERINE SEYMOUR,Allopathic & Osteopathic Physicians,Pediatrics,,1629025648,SAINT THOMAS WEST HOSPITAL,71,92,38.043,52.069,Pediatrics
1184949752,1340,1184949752,TAOPHEEQ MUSTAPHA,Allopathic & Osteopathic Physicians,Internal Medicine,,1982650024,"HCA HEALTH SERVICES OF TENNESSEE, INC.",78,115,9.87,32.748,Internal Medicine
1184949752,1340,1184949752,TAOPHEEQ MUSTAPHA,Allopathic & Osteopathic Physicians,Internal Medicine,,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",378,709,0.932,12.661,Internal Medicine
1194046656,1359,1194046656,KASHISH GOEL,Allopathic & Osteopathic Physicians,Internal Medicine,Interventional Cardiology,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,152,205,3.732,9.756,Interventional Cardiology
1194710889,1340,1194710889,CHRISTOPHER THOMPSON,Allopathic & Osteopathic Physicians,Family Medicine,,1992776405,"HCA HEALTH SERVICES OF TENNESSEE, INC.",109,212,12.783,27.467,Family Medicine
1194710889,1340,1194710889,CHRISTOPHER THOMPSON,Allopathic & Osteopathic Physicians,Family Medicine,,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",157,270,1.474,10.737,Family Medicine
1194716662,1381,1194716662,JAMES MCGINLEY,Allopathic & Osteopathic Physicians,Internal Medicine,,1265445506,WILLIAMSON COUNTY HOSPITAL DISTRICT,165,330,21.094,37.755,Internal Medicine
1194716662,1381,1194716662,JAMES MCGINLEY,Allopathic & Osteopathic Physicians,Internal Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,78,150,27.533,36.214,Internal Medicine
1194741488,1359,1194741488,ROBIN LAPRE,Allopathic & Osteopathic Physicians,Internal Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,161,171,36.971,57.701,Internal Medicine
1194743914,1353,1194743914,WILLIAM PENLEY,Allopathic & Osteopathic Physicians,Internal Medicine,Medical Oncology,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",101,150,29.56,44.975,Medical Oncology
1194743914,1353,1194743914,WILLIAM PENLEY,Allopathic & Osteopathic Physicians,Internal Medicine,Medical Oncology,1871530832,CENTRAL TENNESSEE HOSPITAL CORPORATION,112,238,19.958,41.769,Medical Oncology
1194743914,1353,1194743914,WILLIAM PENLEY,Allopathic & Osteopathic Physicians,Internal Medicine,Medical Oncology,1780778969,SAINT THOMAS WEST HOSPITAL,175,286,26.297,46.123,Medical Oncology
1194743914,1353,1194743914,WILLIAM PENLEY,Allopathic & Osteopathic Physicians,Internal Medicine,Medical Oncology,1992861314,SETON CORPORATION,43,69,23.42,48.484,Medical Oncology
1194743914,1353,1194743914,WILLIAM PENLEY,Allopathic & Osteopathic Physicians,Internal Medicine,Medical Oncology,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,53,69,48.435,55.341,Medical Oncology
1194751354,1353,1194751354,NANCY PEACOCK,Allopathic & Osteopathic Physicians,Internal Medicine,Medical Oncology,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",100,141,42.184,59.011,Medical Oncology
1194751354,1353,1194751354,NANCY PEACOCK,Allopathic & Osteopathic Physicians,Internal Medicine,Medical Oncology,1780778969,SAINT THOMAS WEST HOSPITAL,214,349,23.564,45.005,Medical Oncology
1194751354,1353,1194751354,NANCY PEACOCK,Allopathic & Osteopathic Physicians,Internal Medicine,Medical Oncology,1992861314,SETON CORPORATION,37,64,12.641,38.231,Medical Oncology
1194751354,1353,1194751354,NANCY PEACOCK,Allopathic & Osteopathic Physicians,Internal Medicine,Medical Oncology,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,53,71,42.479,43.251,Medical Oncology
1194817502,1359,1194817502,MACRAE LINTON,Allopathic & Osteopathic Physicians,Internal Medicine,Cardiovascular Disease,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,93,147,1.0,6.829,Cardiovascular Disease
